date,open,high,low,close
2014-10-22,2339.223,2352.124,2324.59,2326.553
2014-10-23,2322.316,2329.927,2297.33,2302.418
2014-10-24,2303.08,2314.875,2296.657,2302.28
2014-10-27,2293.573,2293.644,2279.836,2290.437
2014-10-28,2294.012,2338.278,2294.012,2337.871
2014-10-29,2343.72,2381.643,2339.712,2373.03
2014-10-30,2371.891,2397.256,2365.919,2391.076
2014-10-31,2393.178,2423.596,2384.483,2420.178
2014-11-03,2425.225,2436.785,2418.167,2430.032
2014-11-04,2428.271,2435.223,2417.221,2430.677
2014-11-05,2432.169,2434.363,2415.502,2419.254
2014-11-06,2419.617,2426.89,2401.75,2425.864
2014-11-07,2427.898,2454.423,2407.442,2418.171
2014-11-10,2436.628,2474.156,2428.185,2473.673
2014-11-11,2483.648,2508.623,2445.96,2469.673
2014-11-12,2454.602,2494.917,2444.814,2494.476
2014-11-13,2494.998,2507.743,2471.407,2485.606
2014-11-14,2477.966,2481.025,2457.045,2478.824
2014-11-17,2506.864,2508.767,2472.446,2474.009
2014-11-18,2474.182,2477.052,2449.813,2456.366
2014-11-19,2452.15,2461.491,2442.71,2450.986
2014-11-20,2443.276,2458.319,2437.476,2452.66
2014-11-21,2452.635,2488.201,2446.646,2486.791
2014-11-24,2505.532,2546.746,2495.521,2532.879
2014-11-25,2531.998,2568.381,2527.077,2567.597
2014-11-26,2572.649,2605.07,2570.404,2604.345
2014-11-27,2615.367,2631.399,2599.108,2630.486
2014-11-28,2629.626,2683.18,2622.061,2682.835
2014-12-01,2691.725,2720.743,2668.841,2680.155
2014-12-02,2667.82,2777.372,2665.686,2763.545
2014-12-03,2768.678,2824.179,2733.868,2779.525
2014-12-04,2783.469,2900.508,2772.432,2899.456
2014-12-05,2926.573,2978.029,2813.052,2937.647
2014-12-08,2907.815,3041.657,2879.847,3020.258
2014-12-09,2992.49,3091.324,2834.592,2856.269
2014-12-10,2855.94,2946.707,2807.678,2940.006
2014-12-11,2912.346,2965.675,2892.611,2925.743
2014-12-12,2929.36,2962.51,2914.956,2938.173
2014-12-15,2921.446,2960.227,2890.904,2953.421
2014-12-16,2953.811,3021.897,2943.912,3021.518
2014-12-17,3031.952,3076.599,2993.333,3061.02
2014-12-18,3062.801,3089.791,3030.319,3057.521
2014-12-19,3053.075,3117.527,3018.421,3108.596
2014-12-22,3129.267,3189.867,3090.509,3127.445
2014-12-23,3085.08,3136.838,3025.667,3032.612
2014-12-24,3039.206,3050.507,2934.911,2972.532
2014-12-25,2992.462,3073.345,2969.874,3072.536
2014-12-26,3078.005,3164.155,3064.176,3157.603
2014-12-29,3212.559,3223.86,3126.944,3168.016
2014-12-30,3160.801,3190.299,3130.353,3165.815
2014-12-31,3172.597,3239.357,3157.259,3234.677
2015-01-05,3258.627,3369.281,3253.883,3350.519
2015-01-06,3330.799,3394.224,3303.184,3351.446
2015-01-07,3326.649,3374.896,3312.211,3373.954
2015-01-08,3371.957,3381.566,3285.095,3293.456
2015-01-09,3276.965,3404.834,3267.509,3285.412
2015-01-12,3258.213,3275.185,3191.582,3229.316
2015-01-13,3223.542,3259.386,3214.412,3235.301
2015-01-14,3242.337,3268.483,3193.978,3222.437
2015-01-15,3224.07,3337.084,3207.545,3336.455
2015-01-16,3343.603,3400.318,3340.49,3376.495
2015-01-19,3189.727,3262.207,3095.066,3116.351
2015-01-20,3114.56,3190.245,3100.477,3173.052
2015-01-21,3189.085,3337.004,3178.343,3323.611
2015-01-22,3327.319,3352.384,3293.978,3343.344
2015-01-23,3357.096,3406.786,3328.293,3351.764
2015-01-26,3347.257,3384.798,3321.315,3383.182
2015-01-27,3389.853,3390.216,3290.219,3352.96
2015-01-28,3325.722,3354.802,3294.655,3305.738
2015-01-29,3258.997,3286.786,3234.241,3262.305
2015-01-30,3273.747,3288.503,3210.308,3210.363
2015-02-02,3148.136,3175.134,3122.572,3128.3
2015-02-03,3156.086,3207.935,3129.732,3204.907
2015-02-04,3212.822,3238.982,3171.144,3174.126
2015-02-05,3251.212,3251.212,3135.819,3136.531
2015-02-06,3120.09,3129.539,3052.939,3075.907
2015-02-09,3063.51,3119.034,3049.111,3095.124
2015-02-10,3090.49,3142.099,3084.253,3141.593
2015-02-11,3145.765,3166.421,3139.052,3157.704
2015-02-12,3157.959,3181.766,3134.244,3173.416
2015-02-13,3186.808,3237.159,3182.794,3203.827
2015-02-16,3206.137,3228.846,3195.884,3222.363
2015-02-17,3230.884,3255.725,3230.772,3246.906
2015-02-25,3256.479,3257.223,3215.552,3228.843
2015-02-26,3222.151,3300.616,3202.188,3298.359
2015-02-27,3296.831,3324.546,3291.007,3310.303
2015-03-02,3332.721,3336.76,3298.669,3336.285
2015-03-03,3317.695,3317.695,3260.429,3263.052
2015-03-04,3264.182,3286.588,3250.484,3279.533
2015-03-05,3264.085,3266.638,3221.666,3248.476
2015-03-06,3248.036,3266.933,3234.533,3241.187
2015-03-09,3224.314,3307.702,3198.37,3302.408
2015-03-10,3289.085,3309.915,3277.095,3286.068
2015-03-11,3289.594,3325.054,3278.471,3290.9
2015-03-12,3314.813,3360.054,3300.488,3349.323
2015-03-13,3359.488,3391.255,3352.15,3372.911
2015-03-16,3391.158,3449.305,3377.087,3449.305
2015-03-17,3469.603,3504.123,3459.694,3502.847
2015-03-18,3510.501,3577.662,3503.853,3577.301
2015-03-19,3576.019,3600.684,3546.844,3582.271
2015-03-20,3587.084,3632.338,3569.38,3617.318
2015-03-23,3640.104,3688.249,3635.485,3687.728
2015-03-24,3692.569,3715.873,3600.698,3691.41
2015-03-25,3680.953,3693.151,3634.559,3660.727
2015-03-26,3641.942,3707.318,3615.011,3682.095
2015-03-27,3686.134,3710.477,3656.831,3691.096
2015-03-30,3710.612,3795.935,3710.612,3786.568
2015-03-31,3822.987,3835.567,3737.043,3747.899
2015-04-01,3748.34,3817.082,3742.213,3810.294
2015-04-02,3827.689,3835.451,3775.894,3825.784
2015-04-03,3803.383,3864.405,3792.211,3863.929
2015-04-07,3899.42,3961.666,3891.728,3961.378
2015-04-08,3976.532,4000.22,3903.648,3994.811
2015-04-09,4006.13,4016.396,3900.027,3957.534
2015-04-10,3947.492,4040.348,3929.319,4034.31
2015-04-13,4072.723,4128.072,4057.293,4121.715
2015-04-14,4125.782,4168.346,4091.257,4135.565
2015-04-15,4135.648,4175.494,4069.007,4084.163
2015-04-16,4055.916,4195.305,4031.244,4194.823
2015-04-17,4254.723,4317.223,4238.91,4287.296
2015-04-20,4301.352,4356.001,4190.681,4217.077
2015-04-21,4212.185,4294.375,4188.569,4293.623
2015-04-22,4304.597,4400.193,4297.951,4398.494
2015-04-23,4414.485,4444.41,4358.844,4414.508
2015-04-24,4355.951,4416.376,4318.119,4393.686
2015-04-27,4441.929,4529.735,4441.929,4527.396
2015-04-28,4527.635,4572.391,4432.904,4476.215
2015-04-29,4446.119,4499.945,4398.639,4476.62
2015-04-30,4483.013,4507.344,4441.054,4441.655
2015-05-04,4441.343,4487.57,4387.426,4480.464
2015-05-05,4479.848,4488.865,4282.237,4298.706
2015-05-06,4311.641,4376.353,4187.368,4229.266
2015-05-07,4197.896,4213.764,4108.009,4112.214
2015-05-08,4152.984,4206.86,4099.042,4205.917
2015-05-11,4231.271,4334.877,4187.82,4333.584
2015-05-12,4342.37,4402.309,4317.975,4401.219
2015-05-13,4402.378,4415.629,4342.481,4375.76
2015-05-14,4372.816,4397.745,4329.042,4378.311
2015-05-15,4366.822,4366.822,4278.553,4308.691
2015-05-18,4277.895,4324.826,4260.509,4283.491
2015-05-19,4285.777,4418.403,4285.777,4417.552
2015-05-20,4434.979,4520.538,4432.279,4446.288
2015-05-21,4456.435,4530.478,4438.258,4529.422
2015-05-22,4584.984,4658.273,4562.989,4657.596
2015-05-25,4660.075,4814.672,4656.825,4813.798
2015-05-26,4854.85,4911.685,4779.075,4910.897
2015-05-27,4932.846,4958.156,4857.056,4941.714
2015-05-28,4943.742,4986.503,4614.241,4620.266
2015-05-29,4603.465,4698.193,4431.563,4611.744
2015-06-01,4633.098,4829.502,4615.231,4828.738
2015-06-02,4844.704,4911.574,4797.552,4910.527
2015-06-03,4924.381,4942.065,4822.442,4909.978
2015-06-04,4912.945,4947.965,4647.407,4947.102
2015-06-05,5016.088,5051.626,4898.068,5023.096
2015-06-08,5045.694,5146.949,4997.481,5131.881
2015-06-09,5145.978,5147.454,5042.963,5113.534
2015-06-10,5049.197,5164.162,5001.489,5106.036
2015-06-11,5101.44,5122.457,5050.765,5121.593
2015-06-12,5143.343,5178.191,5103.401,5166.35
2015-06-15,5174.418,5176.795,5048.742,5062.993
2015-06-16,5004.412,5029.684,4842.1,4887.432
2015-06-17,4890.551,4983.658,4767.216,4967.898
2015-06-18,4942.52,4966.767,4780.873,4785.356
2015-06-19,4689.929,4744.081,4476.501,4478.364
2015-06-23,4471.613,4577.939,4264.772,4576.492
2015-06-24,4604.579,4691.768,4552.129,4690.15
2015-06-25,4711.763,4720.701,4483.548,4527.779
2015-06-26,4399.933,4456.896,4139.53,4192.873
2015-06-29,4289.771,4297.475,3875.05,4053.03
2015-06-30,4006.754,4279.969,3847.88,4277.222
2015-07-01,4214.15,4317.053,4043.367,4053.7
2015-07-02,4058.624,4080.387,3795.253,3912.767
2015-07-03,3793.712,3927.128,3629.556,3686.915
2015-07-06,3975.214,3975.214,3653.037,3775.912
2015-07-07,3654.778,3750.57,3585.399,3727.125
2015-07-08,3467.399,3599.253,3421.525,3507.192
2015-07-09,3432.454,3748.479,3373.54,3709.33
2015-07-10,3707.458,3959.22,3677.435,3877.803
2015-07-13,3918.99,4030.195,3858.637,3970.388
2015-07-14,3958.373,4035.435,3855.56,3924.487
2015-07-15,3874.968,3914.273,3741.25,3805.703
2015-07-16,3758.505,3877.514,3688.442,3823.176
2015-07-17,3831.421,3994.477,3814.147,3957.352
2015-07-20,3948.421,4021.326,3927.121,3992.11
2015-07-21,3939.898,4041.819,3912.801,4017.675
2015-07-22,3996.427,4042.338,3960.864,4026.045
2015-07-23,4022.268,4132.612,4019.038,4123.923
2015-07-24,4124.755,4184.449,4044.831,4070.908
2015-07-27,3985.57,4051.159,3720.444,3725.558
2015-07-28,3573.143,3762.526,3537.358,3663.002
2015-07-29,3689.825,3792.072,3612.064,3789.168
2015-07-30,3773.788,3844.374,3685.956,3705.766
2015-07-31,3655.667,3729.512,3620.165,3663.726
2015-08-03,3614.99,3648.943,3549.496,3622.905
2015-08-04,3621.855,3757.029,3601.289,3756.545
2015-08-05,3745.646,3782.352,3676.39,3694.573
2015-08-06,3625.504,3710.57,3614.742,3661.539
2015-08-07,3692.614,3756.74,3686.3,3744.205
2015-08-10,3786.033,3943.624,3775.854,3928.415
2015-08-11,3928.808,3970.337,3891.179,3927.908
2015-08-12,3881.228,3937.772,3871.136,3886.32
2015-08-13,3869.911,3955.789,3838.159,3954.556
2015-08-14,3976.405,4000.684,3939.835,3965.335
2015-08-17,3947.844,3994.537,3907.399,3993.668
2015-08-18,3999.134,4006.337,3743.394,3748.164
2015-08-19,3646.803,3811.427,3558.383,3794.109
2015-08-20,3754.567,3788.005,3663.607,3664.291
2015-08-21,3609.959,3652.837,3490.54,3507.744
2015-08-24,3373.478,3388.364,3191.879,3209.905
2015-08-25,3004.126,3123.034,2947.944,2964.967
2015-08-26,2980.794,3092.041,2850.714,2927.288
2015-08-27,2978.03,3085.422,2906.49,3083.591
2015-08-28,3125.264,3235.839,3102.945,3232.35
2015-08-31,3203.559,3207.862,3109.163,3205.986
2015-09-01,3157.832,3180.331,3053.738,3166.624
2015-09-02,3027.678,3194.485,3019.087,3160.167
2015-09-07,3149.38,3217.579,3066.304,3080.42
2015-09-08,3054.444,3174.709,3011.117,3170.452
2015-09-09,3182.552,3256.743,3165.696,3243.089
2015-09-10,3190.553,3243.281,3178.904,3197.893
2015-09-11,3189.479,3223.762,3163.449,3200.234
2015-09-14,3221.165,3229.482,3049.23,3114.798
2015-09-15,3043.805,3081.703,2983.92,3005.172
2015-09-16,2998.036,3182.934,2983.535,3152.263
2015-09-17,3131.982,3204.702,3085.314,3086.061
2015-09-18,3100.28,3122.048,3070.336,3097.917
2015-09-21,3072.094,3159.883,3060.856,3156.54
2015-09-22,3161.318,3213.476,3152.481,3185.619
2015-09-23,3137.723,3164.041,3104.744,3115.888
2015-09-24,3126.491,3151.165,3109.691,3142.687
2015-09-25,3130.851,3149.948,3062.995,3092.347
2015-09-28,3085.567,3103.069,3042.31,3100.756
2015-09-29,3055.218,3068.298,3021.157,3038.137
2015-09-30,3052.841,3073.3,3039.742,3052.781
2015-10-08,3156.075,3172.281,3133.127,3143.357
2015-10-09,3146.644,3192.717,3137.788,3183.152
2015-10-12,3193.54,3318.714,3188.407,3287.662
2015-10-13,3262.156,3298.626,3253.249,3293.23
2015-10-14,3280.02,3307.315,3256.253,3262.441
2015-10-15,3255.032,3338.297,3254.392,3338.073
2015-10-16,3358.297,3393.018,3334.854,3391.352
2015-10-19,3401.627,3423.402,3355.566,3386.7
2015-10-20,3377.547,3425.516,3357.861,3425.33
2015-10-21,3428.561,3447.258,3265.436,3320.676
2015-10-22,3292.291,3373.776,3282.993,3368.739
2015-10-23,3377.548,3422.022,3360.218,3412.434
2015-10-26,3448.649,3457.517,3402.0,3429.581
2015-10-27,3409.137,3441.565,3332.616,3434.336
2015-10-28,3417.011,3439.758,3367.231,3375.196
2015-10-29,3387.774,3411.714,3362.509,3387.315
2015-10-30,3380.284,3417.201,3346.591,3382.561
2015-11-02,3337.578,3391.064,3322.312,3325.085
2015-11-03,3330.316,3346.275,3302.184,3316.695
2015-11-04,3325.619,3459.646,3325.619,3459.64
2015-11-05,3459.215,3585.657,3455.525,3522.819
2015-11-06,3514.436,3596.382,3508.827,3590.032
2015-11-09,3588.498,3673.76,3588.498,3646.881
2015-11-10,3617.396,3669.533,3607.891,3640.485
2015-11-11,3635.004,3654.877,3605.621,3650.249
2015-11-12,3656.817,3659.315,3603.228,3632.902
2015-11-13,3600.764,3632.556,3564.809,3580.839
2015-11-16,3522.461,3607.612,3519.421,3606.957
2015-11-17,3629.977,3678.273,3598.068,3604.795
2015-11-18,3605.061,3617.069,3558.697,3568.468
2015-11-19,3573.776,3618.213,3561.044,3617.062
2015-11-20,3620.791,3640.529,3607.915,3630.5
2015-11-23,3630.867,3654.754,3598.871,3610.315
2015-11-24,3602.887,3616.484,3563.104,3616.113
2015-11-25,3614.068,3648.367,3607.518,3647.93
2015-11-26,3659.574,3668.376,3629.865,3635.552
2015-11-27,3616.544,3621.897,3412.427,3436.303
2015-11-30,3433.855,3470.371,3327.812,3445.405
2015-12-01,3442.441,3483.414,3417.545,3456.309
2015-12-02,3450.278,3538.847,3427.661,3536.905
2015-12-03,3525.727,3591.73,3517.23,3584.824
2015-12-04,3558.149,3568.97,3510.412,3524.992
2015-12-07,3529.806,3543.945,3506.625,3536.927
2015-12-08,3518.648,3518.648,3466.79,3470.07
2015-12-09,3462.583,3495.702,3454.879,3472.439
2015-12-10,3469.806,3503.654,3446.273,3455.495
2015-12-11,3441.597,3455.548,3410.924,3434.581
2015-12-14,3403.507,3521.779,3399.28,3520.668
2015-12-15,3518.126,3529.961,3496.854,3510.354
2015-12-16,3522.091,3538.689,3506.291,3516.187
2015-12-17,3533.628,3583.408,3533.628,3579.999
2015-12-18,3574.94,3614.698,3568.161,3578.964
2015-12-21,3568.581,3651.056,3565.751,3642.472
2015-12-22,3645.99,3652.635,3616.87,3651.767
2015-12-23,3653.282,3684.567,3633.025,3636.089
2015-12-24,3631.313,3640.221,3572.277,3612.485
2015-12-25,3614.054,3635.256,3601.738,3627.914
2015-12-28,3635.769,3641.588,3533.779,3533.779
2015-12-29,3528.395,3564.171,3515.52,3563.736
2015-12-30,3566.731,3573.684,3538.112,3572.876
2015-12-31,3570.467,3580.602,3538.353,3539.182
2016-01-04,3536.589,3538.689,3295.741,3296.258
2016-01-05,3196.651,3328.139,3189.605,3287.711
2016-01-06,3291.195,3362.974,3288.933,3361.84
2016-01-07,3309.657,3309.657,3115.885,3125.002
2016-01-08,3194.625,3235.451,3056.878,3186.412
2016-01-11,3131.853,3166.215,3016.697,3016.704
2016-01-12,3026.159,3047.664,2978.463,3022.861
2016-01-13,3041.107,3059.015,2949.29,2949.597
2016-01-14,2874.049,3012.293,2867.553,3007.649
2016-01-15,2988.048,3001.708,2883.868,2900.97
2016-01-18,2847.539,2945.45,2844.704,2913.837
2016-01-19,2914.408,3012.068,2906.404,3007.739
2016-01-20,2993.014,3016.283,2951.922,2976.694
2016-01-21,2934.391,2998.79,2880.085,2880.482
2016-01-22,2911.112,2931.359,2851.733,2916.562
2016-01-25,2934.078,2955.783,2911.829,2938.515
2016-01-26,2907.718,2911.991,2743.839,2749.785
2016-01-27,2756.082,2768.772,2638.302,2735.558
2016-01-28,2711.158,2740.536,2647.493,2655.661
2016-01-29,2652.854,2755.367,2649.791,2737.6
2016-02-01,2730.984,2735.255,2655.623,2688.854
2016-02-02,2687.982,2755.159,2687.982,2749.57
2016-02-03,2719.574,2746.072,2696.884,2739.247
2016-02-04,2751.432,2793.298,2751.314,2781.023
2016-02-05,2783.076,2790.061,2762.16,2763.492
2016-02-15,2684.961,2760.359,2682.09,2746.196
2016-02-16,2758.579,2840.622,2758.579,2836.571
2016-02-17,2829.764,2868.701,2824.356,2867.338
2016-02-18,2881.777,2893.215,2857.699,2862.893
2016-02-19,2854.904,2872.724,2840.488,2860.021
2016-02-22,2888.598,2933.964,2880.347,2927.175
2016-02-23,2925.708,2928.048,2872.282,2903.331
2016-02-24,2889.885,2929.871,2872.274,2928.896
2016-02-25,2922.237,2922.237,2729.851,2741.245
2016-02-26,2760.058,2784.753,2715.874,2767.21
2016-02-29,2754.814,2755.89,2638.963,2687.979
2016-03-01,2688.38,2747.562,2668.757,2733.17
2016-03-02,2733.767,2852.7,2732.539,2849.681
2016-03-03,2847.331,2878.445,2840.874,2859.758
2016-03-04,2848.538,2880.372,2808.849,2874.147
2016-03-07,2886.64,2911.839,2871.346,2897.34
2016-03-08,2895.666,2902.621,2802.563,2901.387
2016-03-09,2839.411,2863.015,2811.718,2862.556
2016-03-10,2847.567,2863.176,2803.476,2804.726
2016-03-11,2781.6,2815.607,2772.551,2810.307
2016-03-14,2830.084,2889.816,2823.028,2859.499
2016-03-15,2853.978,2865.787,2819.795,2864.368
2016-03-16,2858.709,2881.529,2854.192,2870.43
2016-03-17,2875.411,2921.0,2857.191,2904.832
2016-03-18,2915.518,2971.551,2908.742,2955.15
2016-03-21,2978.455,3028.322,2973.758,3018.802
2016-03-22,3001.63,3019.101,2988.426,2999.363
2016-03-23,2991.169,3012.56,2980.855,3009.96
2016-03-24,2986.801,2998.154,2960.537,2960.97
2016-03-25,2956.2,2981.408,2952.106,2979.434
2016-03-28,2988.01,3008.168,2948.526,2957.82
2016-03-29,2956.705,2962.203,2905.251,2919.832
2016-03-30,2941.218,3001.106,2941.218,3000.645
2016-03-31,3009.367,3023.409,2992.916,3003.915
2016-04-01,2997.088,3009.673,2956.247,3009.53
2016-04-05,3000.938,3057.33,2993.148,3053.065
2016-04-06,3039.745,3059.794,3029.005,3050.592
2016-04-07,3058.339,3062.358,3007.06,3008.42
2016-04-08,2988.2,2996.171,2960.46,2984.958
2016-04-11,3006.909,3048.977,3006.909,3033.957
2016-04-12,3031.301,3036.825,3001.315,3023.646
2016-04-13,3041.358,3097.165,3041.358,3066.638
2016-04-14,3080.09,3086.698,3056.989,3082.362
2016-04-15,3085.026,3089.951,3066.872,3078.117
2016-04-18,3058.463,3058.463,3022.97,3033.66
2016-04-19,3047.133,3054.503,3024.895,3042.823
2016-04-20,3050.381,3055.689,2905.049,2972.584
2016-04-21,2954.37,2990.673,2943.464,2952.891
2016-04-22,2933.035,2960.209,2926.776,2959.24
2016-04-25,2949.973,2954.092,2917.02,2946.67
2016-04-26,2944.716,2965.429,2933.971,2964.7
2016-04-27,2967.19,2976.022,2949.432,2953.671
2016-04-28,2955.742,2959.512,2916.374,2945.589
2016-04-29,2935.376,2950.576,2930.357,2938.324
2016-05-03,2940.392,2993.535,2929.815,2992.643
2016-05-04,2983.027,3004.418,2978.33,2991.272
2016-05-05,2987.022,2999.118,2977.2,2997.842
2016-05-06,2998.402,3003.59,2913.036,2913.248
2016-05-09,2896.162,2896.162,2821.826,2832.113
2016-05-10,2822.327,2845.238,2820.164,2832.591
2016-05-11,2843.545,2857.254,2818.699,2837.037
2016-05-12,2812.108,2839.276,2781.236,2835.862
2016-05-13,2828.462,2850.093,2814.115,2827.109
2016-05-16,2816.775,2851.229,2804.991,2850.862
2016-05-17,2850.926,2860.321,2832.459,2843.684
2016-05-18,2828.178,2828.255,2781.417,2807.514
2016-05-19,2802.315,2829.402,2801.548,2806.906
2016-05-20,2792.888,2825.952,2785.08,2825.483
2016-05-23,2826.312,2848.071,2826.256,2843.645
2016-05-24,2839.682,2839.695,2807.188,2821.666
2016-05-25,2835.029,2843.165,2807.749,2815.086
2016-05-26,2813.543,2827.092,2780.763,2822.443
2016-05-27,2817.968,2832.799,2809.799,2821.046
2016-05-30,2814.651,2830.97,2794.661,2822.451
2016-05-31,2822.593,2917.135,2822.593,2916.616
2016-06-01,2917.154,2929.076,2909.512,2913.508
2016-06-02,2911.219,2925.67,2906.524,2925.229
2016-06-03,2929.788,2945.519,2915.185,2938.682
2016-06-06,2940.994,2945.942,2922.283,2934.098
2016-06-07,2936.282,2938.444,2923.502,2936.045
2016-06-08,2932.376,2937.986,2908.367,2927.159
2016-06-13,2897.273,2911.158,2832.507,2833.071
2016-06-14,2824.229,2843.456,2822.061,2842.189
2016-06-15,2814.693,2894.264,2811.781,2887.21
2016-06-16,2878.402,2887.743,2865.388,2872.817
2016-06-17,2873.009,2900.299,2872.185,2885.105
2016-06-20,2887.636,2891.658,2864.02,2888.809
2016-06-21,2898.384,2919.302,2869.176,2878.558
2016-06-22,2872.734,2905.978,2869.513,2905.55
2016-06-23,2902.398,2904.112,2878.661,2891.96
2016-06-24,2883.759,2899.569,2807.598,2854.286
2016-06-27,2840.559,2895.731,2840.277,2895.703
2016-06-28,2885.011,2913.582,2878.824,2912.557
2016-06-29,2918.534,2933.997,2915.062,2931.592
2016-06-30,2931.481,2938.137,2922.312,2929.606
2016-07-01,2931.802,2944.989,2925.81,2932.476
2016-07-04,2924.293,2992.498,2922.52,2988.604
2016-07-05,2991.752,3010.275,2990.642,3006.392
2016-07-06,2998.521,3017.652,2984.828,3017.292
2016-07-07,3009.353,3024.109,2994.643,3016.847
2016-07-08,3000.326,3001.551,2983.881,2988.094
2016-07-11,2993.749,3022.944,2990.907,2994.917
2016-07-12,2992.52,3049.681,2984.421,3049.381
2016-07-13,3049.513,3069.047,3048.199,3060.689
2016-07-14,3054.975,3057.046,3036.523,3054.018
2016-07-15,3056.682,3062.683,3044.538,3054.296
2016-07-18,3047.637,3058.321,3031.639,3043.564
2016-07-19,3040.226,3043.6,3014.289,3036.598
2016-07-20,3034.714,3042.997,3022.631,3027.9
2016-07-21,3027.604,3053.334,3027.368,3039.009
2016-07-22,3038.118,3039.27,3007.457,3012.816
2016-07-25,3008.094,3027.123,3003.292,3015.828
2016-07-26,3014.04,3050.615,3013.802,3050.166
2016-07-27,3050.368,3057.424,2939.227,2991.999
2016-07-28,2980.501,3003.363,2968.182,2994.323
2016-07-29,2992.536,3000.055,2972.917,2979.339
2016-08-01,2971.949,2972.875,2931.963,2953.385
2016-08-02,2950.08,2971.279,2946.637,2971.279
2016-08-03,2963.215,2981.156,2956.786,2978.461
2016-08-04,2976.41,2982.86,2958.933,2982.426
2016-08-05,2978.778,2991.677,2971.564,2976.696
2016-08-08,2972.625,3004.718,2959.048,3004.277
2016-08-09,3001.306,3025.911,2998.677,3025.681
2016-08-10,3023.472,3033.196,3017.09,3018.746
2016-08-11,3013.678,3038.048,3001.168,3002.638
2016-08-12,3000.273,3051.054,2999.039,3050.667
2016-08-15,3056.484,3137.476,3053.871,3125.195
2016-08-16,3130.533,3140.441,3102.065,3110.037
2016-08-17,3106.991,3114.255,3090.281,3109.555
2016-08-18,3107.753,3125.581,3093.317,3104.114
2016-08-19,3100.391,3113.344,3082.771,3108.102
2016-08-22,3107.381,3112.74,3083.593,3084.805
2016-08-23,3081.572,3101.11,3073.529,3089.706
2016-08-24,3092.02,3097.148,3079.548,3085.88
2016-08-25,3073.444,3073.444,3041.505,3068.329
2016-08-26,3069.85,3087.652,3063.894,3070.309
2016-08-29,3068.46,3074.943,3058.785,3070.027
2016-08-30,3071.44,3082.988,3065.971,3074.677
2016-08-31,3072.916,3087.698,3063.396,3085.491
2016-09-01,3083.961,3088.704,3062.876,3063.305
2016-09-02,3057.495,3072.526,3050.492,3067.352
2016-09-05,3070.707,3085.485,3065.329,3072.095
2016-09-06,3071.055,3095.509,3053.187,3090.713
2016-09-07,3091.329,3105.678,3087.879,3091.928
2016-09-08,3089.953,3096.783,3083.902,3095.954
2016-09-09,3095.427,3101.792,3078.218,3078.855
2016-09-12,3037.507,3040.952,2999.929,3021.977
2016-09-13,3025.035,3029.721,3008.741,3023.51
2016-09-14,3008.904,3017.945,2995.416,3002.849
2016-09-19,3005.323,3026.651,3005.323,3026.051
2016-09-20,3027.172,3027.817,3015.88,3023.0
2016-09-21,3021.576,3032.45,3017.541,3025.874
2016-09-22,3038.422,3054.435,3035.07,3042.313
2016-09-23,3044.786,3046.805,3032.802,3033.896
2016-09-26,3028.243,3028.243,2980.117,2980.43
2016-09-27,2974.593,2998.233,2969.132,2998.172
2016-09-28,3000.695,3000.695,2984.321,2987.858
2016-09-29,2992.168,3009.198,2991.909,2998.483
2016-09-30,2994.251,3009.195,2993.062,3004.703
2016-10-10,3020.457,3048.236,3014.62,3048.143
2016-10-11,3051.622,3066.104,3048.018,3065.25
2016-10-12,3057.316,3060.514,3048.888,3058.498
2016-10-13,3057.972,3064.999,3052.64,3061.346
2016-10-14,3056.993,3064.79,3043.184,3063.809
2016-10-17,3064.691,3068.812,3033.753,3041.166
2016-10-18,3037.404,3084.187,3037.404,3083.875
2016-10-19,3085.749,3096.223,3076.771,3084.719
2016-10-20,3084.908,3089.682,3076.295,3084.458
2016-10-21,3081.389,3101.849,3069.267,3090.941
2016-10-24,3092.047,3137.034,3090.786,3128.247
2016-10-25,3127.968,3132.505,3121.05,3131.939
2016-10-26,3129.838,3129.838,3110.387,3116.312
2016-10-27,3112.603,3114.759,3100.392,3112.35
2016-10-28,3111.704,3128.643,3101.237,3104.27
2016-10-31,3097.188,3102.302,3081.072,3100.492
2016-11-01,3101.664,3122.615,3097.042,3122.436
2016-11-02,3115.729,3118.977,3099.82,3102.733
2016-11-03,3096.765,3140.93,3094.103,3128.936
2016-11-04,3126.349,3141.334,3119.535,3125.317
2016-11-07,3124.892,3139.202,3117.096,3133.333
2016-11-08,3140.944,3156.881,3134.955,3147.888
2016-11-09,3146.078,3146.95,3096.947,3128.37
2016-11-10,3148.544,3172.309,3148.544,3171.282
2016-11-11,3169.401,3202.74,3166.07,3196.044
2016-11-14,3187.709,3221.458,3186.796,3210.371
2016-11-15,3209.955,3214.292,3195.035,3206.986
2016-11-16,3208.497,3210.893,3195.411,3205.057
2016-11-17,3198.499,3211.053,3187.206,3208.453
2016-11-18,3207.193,3212.394,3187.496,3192.856
2016-11-21,3188.496,3229.757,3188.28,3218.148
2016-11-22,3220.983,3249.677,3220.983,3248.352
2016-11-23,3247.945,3262.879,3231.586,3241.137
2016-11-24,3237.428,3257.857,3232.869,3241.736
2016-11-25,3241.243,3262.438,3209.598,3261.938
2016-11-28,3270.047,3288.337,3267.674,3277.0
2016-11-29,3269.234,3301.213,3263.397,3282.924
2016-11-30,3272.142,3277.269,3239.521,3250.034
2016-12-01,3257.027,3279.671,3256.256,3273.309
